record_id,performance_month,quarter,fiscal_year,zone,cluster,branch,wealth_manager_id,wealth_manager_name,employee_grade,product_category,product_name,source_system,target_amount,achieved_amount,revenue_amount,customer_count,active_clients,data_quality_issue,meeting_context
REC001309,2026-09-30,Q3,2026,"Kolkata North","BT Road",Baranagar,WM037,"Sayan Agarwal","Deputy Manager",Investment,"Mutual Fund","Investment RA",7937168.00,5833911.47,30927.11,25,323,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004605,2026-05-31,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM047,"Anirban Singh",Manager,Asset,"Home Loan","Loan RA",18069436.00,13693867.47,126840.39,14,137,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004546,2026-05-31,Q2,2026,"Kolkata North","Lake Town","VIP Road",WM011,"Rahul Chakraborty","Senior Manager",Fee,Cards,"Cards RA",82.00,65.00,64894.00,23,81,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005058,2026-07-31,Q3,2026,"Kolkata Central","Park Street","Park Street Main",WM094,"Priya Mukherjee","Senior Manager",Asset,"Home Loan","Loan RA",4898747.00,4117571.57,17350.20,35,109,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001429,2026-08-31,Q3,2026,"Kolkata East","EM Bypass",Kasba,WM064,"Subhojit Ghosh","Senior Manager",Asset,"Home Loan","Loan RA",5084777.00,4981296.22,45838.99,23,324,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002416,2026-05-31,Q2,2026,"Kolkata Central","Park Street","Park Street Main",WM053,"Ishaan Das","Deputy Manager",Investment,"Mutual Fund","Investment RA",7379360.00,5612379.86,26735.49,12,86,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003723,2026-09-30,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM050,"Subhojit Ghosh","Senior Manager",Fee,Cards,"Cards RA",119.00,103.00,120106.71,24,315,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003143,2026-05-31,Q2,2026,"Kolkata Central",Dalhousie,Lalbazar,WM003,"Aditi Ghosh","Senior Manager",Investment,Demat,"Demat RA",10.00,10.00,5165.11,24,219,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000304,2026-08-31,Q3,2026,"Kolkata South",Garia,Naktala,WM058,"Rahul Gupta","Senior Manager",Asset,"Business Loan","Loan RA",7191831.00,0.00,0.00,9,142,NULL_AMOUNT,"Q2-Q3 review for Q4 target achievement planning"
REC002974,2026-06-30,Q2,2026,"Kolkata East","EM Bypass",Kasba,WM064,"Subhojit Ghosh","Senior Manager",Investment,"Mutual Fund","Investment RA",3286860.00,2747683.30,21401.62,16,226,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005217,2026-07-31,Q3,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM090,"Aditi Bose","Deputy Manager",Investment,Demat,"Demat RA",64.00,50.00,15594.01,2,98,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004365,2026-05-31,Q2,2026,"Kolkata South",Tollygunge,"Golf Green",WM062,"Anirban Singh","Senior Manager",Fee,Forex,"Forex RA",182117.00,153943.00,4131.01,19,281,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001905,2026-08-31,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM055,"Subhojit Saha","Senior Manager",Asset,"Business Loan","Loan RA",5523914.00,4983489.09,57540.17,31,105,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005388,2026-05-31,Q2,2026,"Kolkata North",Dumdum,Airport,WM009,"Ritwik Banerjee",Manager,Liability,CASA,"CASA RA",4936609.00,3790960.12,5748.51,24,186,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003119,2026-05-31,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM038,"Ritwik Sharma",Manager,Asset,"Personal Loan","Loan RA",1015857.00,568503.10,4928.59,24,233,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005263,2026-06-30,Q2,2026,"Kolkata East","Salt Lake","City Centre",WM086,"Anirban Sharma","Senior Manager",Liability,FD,"Deposit RA",7995133.00,6878311.08,21853.04,12,159,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004346,2026-09-30,Q3,2026,"Kolkata North","Lake Town","VIP Road",WM011,"Rahul Chakraborty","Senior Manager",Asset,"Business Loan","Loan RA",10498835.00,9247780.22,89634.67,23,193,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000709,2026-07-31,Q3,2026,"Kolkata South","New Alipore",Chetla,WM063,"Riya Chatterjee","Senior Manager",Fee,Insurance,"LI RA",858894.00,930126.03,151639.61,32,93,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001685,2026-09-30,Q3,2026,"Kolkata Central","Park Street","Park Street Main",WM094,"Priya Mukherjee","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",8841550.00,7005418.43,17996.40,39,176,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000257,2026-07-31,Q3,2026,"Kolkata North",Shyambazar,Bagbazar,WM025,"Rohan Mukherjee","Senior Manager",Asset,"Business Loan","Loan RA",11479842.00,8753781.52,84746.58,29,330,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004271,2026-06-30,Q2,2026,"Kolkata South",Gariahat,"Hindustan Park",WM043,"Subhojit Khan","Deputy Manager",Asset,"Personal Loan","Loan RA",1646012.00,1378776.87,14959.33,3,221,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001142,2026-07-31,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM067,"Subhojit Chatterjee","Senior Manager",Liability,CASA,"CASA RA",2710171.00,1572515.98,2847.08,18,250,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004445,2026-08-31,Q3,2026,"Kolkata South","New Alipore",Alipore,WM040,"Sneha Chatterjee","Deputy Manager",Fee,Insurance,"LI RA",548162.00,462374.95,76398.20,33,100,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000928,2026-04-30,Q2,2026,"Kolkata South","New Alipore",Chetla,WM063,"Riya Chatterjee","Senior Manager",Liability,FD,"Deposit RA",3585872.00,2306623.89,7660.83,58,348,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004965,2026-07-31,Q3,2026,"Kolkata South",Garia,Patuli,WM044,"Sohini Ghosh",Manager,Asset,"Home Loan","Loan RA",17113774.00,17486435.43,123326.94,14,294,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001099,2026-05-31,Q2,2026,"Kolkata South",Behala,"Behala Main",WM026,"Sohini Pal","Senior Manager",Liability,CASA,"CASA RA",6143420.00,3408317.72,7715.45,20,311,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003888,2026-09-30,Q3,2026,"Greater Kolkata",Howrah,Liluah,WM092,"Rahul Singh",Manager,Asset,"Business Loan","Loan RA",4476897.00,3574840.00,37415.57,24,212,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001587,2026-08-31,Q3,2026,"Kolkata South",Garia,"Garia Main",WM077,"Tania Ghosh",Manager,Fee,Insurance,"LI RA",528258.00,564940.83,64884.20,20,178,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004847,2026-08-31,Q3,2026,"Kolkata East","EM Bypass","Science City",WM068,"Sohini Mukherjee","Senior Manager",Investment,"Mutual Fund","Investment RA",5885812.00,4080717.88,37653.12,34,276,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004707,2026-08-31,Q3,2026,"Kolkata Central",Esplanade,"Esplanade Main",WM065,"Aditi Roy","Deputy Manager",Asset,"Home Loan","Loan RA",19978011.00,17814809.44,122127.40,32,179,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001303,2026-09-30,Q3,2026,"Kolkata North",Shyambazar,Bagbazar,WM093,"Abhishek Ali",Manager,Liability,FD,"Deposit RA",6203718.00,4283797.82,8164.74,56,91,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000638,2026-05-31,Q2,2026,"Kolkata South",Gariahat,"Hindustan Park",WM076,"Poulami Ghosh",Manager,Fee,Cards,"Cards RA",35.00,37.00,28634.05,27,166,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004839,2026-07-31,Q3,2026,"Kolkata South",Gariahat,"Hindustan Park",WM043,"Subhojit Khan","Deputy Manager",Fee,Cards,"Cards RA",117.00,116.00,151546.57,22,138,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000878,2026-06-30,Q2,2026,"Kolkata Central",Dalhousie,Lalbazar,WM060,"Rahul Dutta","Senior Manager",Liability,FD,"Deposit RA",5626262.00,5668296.13,20051.06,59,293,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001445,2026-04-30,Q2,2026,"Kolkata East",Rajarhat,"Chinar Park",WM052,"Subhojit Sen","Deputy Manager",Fee,Cards,"Cards RA",81.00,79.00,95403.36,7,346,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000389,2026-05-31,Q2,2026,"Kolkata South","New Alipore",Alipore,WM072,"Anirban Bose",Manager,Investment,Demat,"Demat RA",53.00,47.00,20386.29,30,249,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001859,2026-04-30,Q2,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Fee,Insurance,"LI RA",822314.00,530898.67,48586.26,26,104,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003182,2026-07-31,Q3,2026,"Kolkata South",Gariahat,Rashbehari,WM004,"Aarav Ghosh",Manager,Liability,FD,"Deposit RA",6067189.00,5332103.91,10519.17,68,107,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000611,2026-06-30,Q2,2026,"Kolkata Central",Dalhousie,Lalbazar,WM023,"Priya Dutta",Manager,Fee,Insurance,"LI RA",708473.00,617702.18,51460.18,6,154,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004120,2026-06-30,Q2,2026,"Kolkata South","New Alipore",Chetla,WM045,"Sohini Singh",Manager,Fee,Cards,"Cards RA",27.00,27.00,19116.74,33,136,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005305,2026-06-30,Q2,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM016,"Subhojit Bose","Deputy Manager",Fee,Insurance,"LI RA",451919.00,261738.39,33858.49,13,175,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002208,2026-06-30,Q2,2026,"Kolkata South",Behala,Thakurpukur,WM002,"Subhojit Banerjee","Deputy Manager",Fee,Insurance,"LI RA",425920.00,481793.38,83440.36,19,305,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000747,2026-04-30,Q2,2026,"Kolkata North","Lake Town","VIP Road",WM022,"Ritwik Singh",Manager,Asset,"Home Loan","Loan RA",14368387.00,10862293.35,51188.45,24,167,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003695,2026-06-30,Q2,2026,"Kolkata South",Garia,"Garia Main",WM077,"Tania Ghosh",Manager,Asset,"Business Loan","Loan RA",8209989.00,6092338.47,46879.09,17,134,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002213,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Konnagar,WM100,"Arjun Singh","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",16625133.00,11200497.28,20296.42,36,257,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001940,2026-04-30,Q2,2026,"Kolkata Central","Park Street","Park Street Main",WM094,"Priya Mukherjee","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",6897098.00,6574364.63,10595.72,37,197,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004494,2026-07-31,Q3,2026,"Kolkata North","Lake Town","VIP Road",WM022,"Ritwik Singh",Manager,Fee,Insurance,"LI RA",758837.00,584951.16,98842.59,12,158,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004695,2026-07-31,Q3,2026,"Kolkata Central",Dalhousie,"Brabourne Road",WM020,"Rohan Ali",Manager,Asset,"Home Loan","Loan RA",15746691.00,12682662.66,108740.64,17,309,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003863,2026-09-30,Q3,2026,"Greater Kolkata",Serampore,Uttarpara,WM067,"Subhojit Chatterjee","Senior Manager",Investment,"Mutual Fund","Investment RA",6683541.00,4151885.57,27084.20,34,164,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005033,2026-08-31,Q3,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Asset,"Business Loan","Loan RA",3779927.00,2554357.22,25233.98,26,218,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003367,2026-04-30,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM047,"Anirban Singh",Manager,Liability,"Deposit Mobilization","Deposit RA",6198317.00,4417642.47,13232.48,65,163,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003162,2026-06-30,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM073,"Ishaan Khan","Deputy Manager",Liability,CASA,"CASA RA",2552100.00,2328979.18,5256.16,50,327,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001767,2026-05-31,Q2,2026,"Greater Kolkata",Serampore,Rishra,WM038,"Ritwik Sharma",Manager,Asset,"Business Loan","Loan RA",9143489.00,5577260.85,47686.08,10,249,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000159,2026-08-31,Q3,2026,"Kolkata South",Gariahat,"Hindustan Park",WM076,"Poulami Ghosh",Manager,Liability,"Deposit Mobilization","Deposit RA",8872269.00,9092916.23,31604.33,8,121,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC000276,2026-08-31,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM002,"Subhojit Banerjee","Deputy Manager",Investment,Demat,"Demat RA",66.00,49.00,35939.50,10,290,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004408,2026-08-31,Q3,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM039,"Rahul Bose",Manager,Investment,"Mutual Fund","Investment RA",6729588.00,6893187.68,64259.03,24,311,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000755,2026-07-31,Q3,2026,"Kolkata Central",Esplanade,"Esplanade Main",WM065,"Aditi Roy","Deputy Manager",Fee,Cards,"Cards RA",36.00,25.00,16044.89,8,240,INCORRECT_PRODUCT_NAME,"Q2-Q3 review for Q4 target achievement planning"
REC003014,2026-08-31,Q3,2026,"Kolkata South",Gariahat,Rashbehari,WM004,"Aarav Ghosh",Manager,Fee,Insurance,"LI RA",862099.00,0.00,0.00,6,81,NULL_AMOUNT,"Q2-Q3 review for Q4 target achievement planning"
REC003862,2026-06-30,Q2,2026,"Kolkata South","New Alipore",Chetla,WM087,"Sneha Ghosh",Manager,Fee,Forex,"Forex RA",248067.00,202907.39,6782.03,3,310,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002782,2026-08-31,Q3,2026,"Kolkata South",Behala,Thakurpukur,WM050,"Subhojit Ghosh","Senior Manager",Fee,Cards,"Cards RA",107.00,92.00,122694.68,13,347,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001128,2026-05-31,Q2,2026,"Kolkata East",Rajarhat,Teghoria,WM012,"Ritwik Dutta","Senior Manager",Asset,"Home Loan","Loan RA",14716174.00,12968238.61,63070.42,18,310,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003187,2026-07-31,Q3,2026,"Kolkata Central",Esplanade,Dharmatala,WM089,"Aditi Bose","Deputy Manager",Fee,Cards,"Cards RA",83.00,70.00,90827.93,12,343,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000798,2026-07-31,Q3,2026,"Kolkata East",Rajarhat,Teghoria,WM041,"Priya Jain","Deputy Manager",Liability,"Deposit Mobilization","Deposit RA",13282524.00,10295129.60,22441.31,9,157,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001821,2026-07-31,Q3,2026,"Kolkata South",Garia,"Garia Main",WM077,"Tania Ghosh",Manager,Liability,"Deposit Mobilization","Deposit RA",6786680.00,4779791.51,13124.98,39,99,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001036,2026-04-30,Q2,2026,"Kolkata North","Lake Town","Bangur Avenue",WM019,"Sneha Mukherjee","Senior Manager",Fee,Insurance,"LI RA",280808.00,224619.91,18249.87,27,156,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000960,2026-09-30,Q3,2026,"Kolkata Central",Dalhousie,"BBD Bag",WM083,"Abhishek Agarwal","Senior Manager",Asset,"Home Loan","Loan RA",9005706.00,5366251.96,25734.02,5,174,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000485,2026-08-31,Q3,2026,"Kolkata Central",Dalhousie,Lalbazar,WM060,"Rahul Dutta","Senior Manager",Fee,Forex,"Forex RA",387595.00,404307.74,9494.03,30,302,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003194,2026-04-30,Q2,2026,"Kolkata South","New Alipore",Alipore,WM027,"Ritwik Banerjee",Manager,Fee,Forex,"Forex RA",304859.00,255699.05,6753.29,25,204,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003585,2026-06-30,Q2,2026,"Greater Kolkata",Howrah,"Howrah Main",WM017,"Subhojit Roy","Senior Manager",Asset,"Home Loan","Loan RA",18699009.00,9428876.70,112989.77,27,327,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003824,2026-09-30,Q3,2026,"Kolkata South",Tollygunge,"Golf Green",WM062,"Anirban Singh","Senior Manager",Liability,CASA,"CASA RA",4300132.00,2729931.32,8059.14,34,260,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC001180,2026-04-30,Q2,2026,"Kolkata North","BT Road",Baranagar,WM059,"Riya Agarwal","Deputy Manager",Liability,CASA,"CASA RA",6185139.00,3904544.31,13700.95,39,222,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004783,2026-08-31,Q3,2026,"Kolkata East","New Town","New Town Action Area II",WM001,"Rahul Sen","Senior Manager",Liability,"Deposit Mobilization","Deposit RA",14273884.00,13760424.71,28404.86,34,291,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002432,2026-06-30,Q2,2026,"Kolkata East","Salt Lake","Salt Lake Sector 1",WM055,"Subhojit Saha","Senior Manager",Fee,Insurance,"LI RA",725318.00,706555.71,114738.62,17,309,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002262,2026-07-31,Q3,2026,"Kolkata North",Shyambazar,Hatibagan,WM071,"Riya Singh","Senior Manager",Asset,"Personal Loan","Loan RA",3534264.00,2854545.89,33382.21,15,199,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003051,2026-05-31,Q2,2026,"Kolkata East","Salt Lake",Karunamoyee,WM006,"Anirban Singh","Senior Manager",Liability,FD,"Deposit RA",5998229.00,6410599.23,22753.62,32,205,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC005384,2026-09-30,Q3,2026,"Kolkata Central",Dalhousie,Lalbazar,WM035,"Rahul Singh","Senior Manager",Fee,Insurance,"LI RA",483621.00,339526.27,33256.44,32,103,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000396,2026-08-31,Q3,2026,"Greater Kolkata",Howrah,Bally,WM054,"Ishaan Mitra","Deputy Manager",Fee,Insurance,"LI RA",486886.00,359110.23,63332.45,19,311,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000874,2026-04-30,Q2,2026,"Kolkata East","Salt Lake","City Centre",WM013,"Rahul Pal","Deputy Manager",Liability,FD,"Deposit RA",6021886.00,6119102.57,6821.85,30,250,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000462,2026-04-30,Q2,2026,"Kolkata South",Gariahat,"Hindustan Park",WM076,"Poulami Ghosh",Manager,Asset,"Personal Loan","Loan RA",1287664.00,1142556.82,6926.82,25,192,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC002936,2026-08-31,Q3,2026,"Greater Kolkata",Serampore,Rishra,WM038,"Ritwik Sharma",Manager,Fee,Forex,"Forex RA",181422.00,142215.17,1981.56,18,205,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003324,2026-05-31,Q2,2026,"Kolkata Central",Esplanade,Dharmatala,WM089,"Aditi Bose","Deputy Manager",Liability,CASA,"CASA RA",5714951.00,4254990.56,12579.73,17,318,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003492,2026-04-30,Q2,2026,"Kolkata Central","Park Street","Theatre Road",WM061,"Priya Roy",Manager,Liability,FD,"Deposit RA",5865979.00,4393751.80,11217.06,21,113,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000875,2026-06-30,Q2,2026,"Kolkata South",Gariahat,"Hindustan Park",WM043,"Subhojit Khan","Deputy Manager",Fee,Forex,"Forex RA",0.00,487214.33,8215.22,9,213,NULL_AMOUNT,"Q2-Q3 review for Q4 target achievement planning"
REC002924,2026-09-30,Q3,2026,"Kolkata Central","Camac Street","AJC Bose Road",WM036,"Priya Roy","Senior Manager",Fee,Insurance,"LI RA",833084.00,737440.74,69725.02,21,255,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004152,2026-04-30,Q2,2026,"Greater Kolkata",Howrah,Liluah,WM092,"Rahul Singh",Manager,Liability,FD,"Deposit RA",7092445.00,5449080.29,11831.91,18,126,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004039,2026-07-31,Q3,2026,"Kolkata East","Salt Lake","City Centre",WM013,"Rahul Pal","Deputy Manager",Asset,"Personal Loan","Loan RA",3165585.00,2814041.37,32745.72,14,165,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC003798,2026-09-30,Q3,2026,"Kolkata South",Behala,Sakherbazar,WM007,"Moumita Khan","Senior Manager",Investment,Demat,"Demat RA",63.00,62.00,48215.15,16,349,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000738,2026-07-31,Q3,2026,"Kolkata South",Garia,Patuli,WM031,"Ishaan Roy",Manager,Asset,"Home Loan","Loan RA",4131971.00,4455265.45,50879.40,17,234,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC000699,2026-04-30,Q2,2026,"Kolkata North",Dumdum,Airport,WM009,"Ritwik Banerjee",Manager,Investment,"Mutual Fund","Investment RA",7402555.00,6837081.63,29678.63,19,167,Clean,"Q2-Q3 review for Q4 target achievement planning"
REC004499,2026-05-31,Q2,2026,"Greater Kolkata",Serampore,Uttarpara,WM067,"Subhojit Chatterjee","Senior Manager",Asset,"Personal Loan","Loan RA",2269626.00,1478241.01,10235.40,2,223,Clean,"Q2-Q3 review for Q4 target achievement planning"
